reviewId,region,category,asin,date,rating,title,review_text,initialTime
R20BE71XI1HE10,the United States,Mattresses,B073VLQ5JR,2021-07-07,3,Only expanded to 9 inches," comfortable enough with a 2"" memory foam topper. i would consider it adequate for the price if the seller did not try to stretch it out and call it a 10"" mattress when it is only 9"". i deducted a star for thier dishonesty. 1 star deducted because it requires an additional memory foam topper. ",2021-07-11
R210C70YYD158S,the United States,Beds,B075FGY7G2,2021-06-22,5,Love this bed, love it ,2021-06-27
R26IV96HI2E5BT,the United States,Mattresses,B083YWMX49,2021-06-05,5,"Price, ease of set up, comfortable.", love this mattress. reluctant to buy bed in a box especially not being able to test it out. i did my research and decided to buy after reading so many positive reviews. i have always purchased traditional mattresses for several hundreds of $s. this is my first time with a memory foam. it was easy to set up and the price is amazing. i don¡¯t move around as much and my body aches have decreased. i don¡¯t wake up as much and feel rested in the morning. i love it so much i bought another one for my daughter. ,2021-06-08
R26SDE9Y6K84IN,the United States,Bed Frames,B075H2NQ82,2021-07-05,5,It¡¯s honestly really good, it¡¯s a great bedframe honestly like don¡¯t let the negative reviews fool you i¡¯ve had this for almost 2 years now and i¡¯ve had no problems out of it ,2021-07-11
R2DWMSEH22ODN8,the United States,Mattresses,B087PZ6RGG,2021-07-14,1,Save your money, thin and uncomfortable.. i let it sit out for 2.5-3 days to fully expand and it¡¯s nothing like i expected it to be nor like the description ,2021-07-19
R30SDE5KE5VRW,the United States,Mattress Toppers,B087WT79T4,2021-07-08,5,Best purchase in a long time!," easy to assemble, open box and plastic, watch it expand. would recommend!!! love my bed now, so very comfortable and i sleep so much more sound. ",2021-07-11
R3EPEL3Q348KTQ,the United States,Mattresses,B08288L2BB,2021-07-10,5,Pull-out beds CAN be comfy.," the pull-out bed is comfy now.we got this free 30-year-old (or 40-year-old?) pull-out sofa sleeper. the kind with the mattress springs built into the 4-inch pad. yuck. the old adage of ¡°take it out and put it on the floor¡± wouldn¡¯t even work, it was that uncomfortable.replaced with this memory foam?it¡¯s like a whole new bed. better than when this was new. ",2021-07-19
R3FOE9824JO7DM,the United States,Bed Frames,B08SVF2SSH,2021-06-19,1,Never got tools needed and ¡°supplied¡± for assembly.," never received any of the tools (screws, bolts, etc.) that are supposed to be supplied according to the product description. ",2021-06-28
R3G1IM5UY3V22G,the United States,Bed Frames,B08X49ZVNZ,2021-06-15,5,firm," i am 55 years old, i assemble by my self, looks very firm. looks nice. ",2021-06-27
R3IR2SM5WGA3IQ,the United States,Bed Frames,B08SQTHMXC,2021-06-09,1,Defective, was shipped with a few defective parts as well as several missing parts would not reccomend ,2021-06-16
R3IXMEFL5VO7S8,the United States,Beds,B00F91J0WO,2021-06-03,3,Disappointed," tryna save a few bucks my1st time choosing: ""used-like new"" and will be my last! . pieces were broken and chipped up bad. no screws or instructions. returning! ",2021-06-05
R3JPH07RMEZSQX,the United States,Mattress Toppers,B073JW73JW,2021-06-02,5,Perfect in between size!," love it! originally got a 3"" that was so comfy but it was hot and i was worried that after a c-section it would be hard to get out of. got the 1.5"" and absolutely love it! not hot and and not too squishy but still comfortable enough to help. ",2021-06-06
R3YNHPFZ4JFTD,the United States,Mattress Toppers,B085L74W4G,2021-06-01,2,Does not help you to sleep cooler," i thought this would help me to stay cooler while i sleep. alas, i still sleep too hot, the comfort is pretty good on my bad neck and back. ",2021-06-13
R5W1FSYYV1OXQ,the United States,Beds,B07BMHVWQK,2021-07-02,2,Well made cover. Not much else.," was kind of expecting a soft foam like the mattress they offer. this is a thick hard foam, nothing like memory foam. it looks boxy and slides everywhere on hard wood floors. they could have put in a few more nice touches to elevate it to this price point. both my yorkies avoid it, so back to the drawing board for me! i think this would be an excellent durable bed for a larger breed. ",2021-07-11
R6YMY0O3TOIJN,the United States,Bed Frames,B016OQQUPW,2021-07-08,5,Sweet bed!," great bed and very sturdy for its low profile. as other reviews say, you will need to drill your own holes for the hardware. but super easy if you just be gentle and pay attention to details. if you're not handy at all with that, then get someone who is. lol. too good a bed and look and perfect fit for my queen mattress to rush assembly. that headboard leather can be easily damaged if not careful. worth it though!!! ",2021-07-11
RG37T469HPV5E,the United States,Beds,B083NFYHC9,2021-06-22,4,Broken from factory," the bunk bed is nice and sturdy but was shipped with broken parts, very unprofessional. would like replacement pieces or partial refund ",2021-06-27
RQ336ZEMJEO0T,France,Beds,B017J9KPGS,2021-06-02,4,Tres bon produit, pour ma golden elle aime beaucoup je regrette juste de ne pas avoir pris le xl car ma golden est tr?s longue donc le l est juste sinon tr?s bon produit ,2021-06-21
RUYZU10LOOGVI,the United States,Mattresses,B079DN4YVR,2021-06-18,5,So comfortable! Love it!, great value! very comfortable! ,2021-06-20
RW057HRCA50PH,the United States,Mattress Toppers,B088GS1YX2,2021-07-02,1,Not long lasting," it worked well for the first couple of weeks, but now after 2 months, it has become too soft and has formed into a ¡°u¡± shape. i wake up with horrible back pain. ",2021-07-11
R1534STCH96727,the United States,Mattresses,B00Q7EV7ZA,2021-06-16,5,"When they say FIRM, they mean it! A little too firm, but with a featherbed topper, more comfy."," a bit too firm for me, but it seems to be holding up well. bounces back from sleeping on it all night. needs a topper just to make it less hard. stays fresh, but buy a mattress pad, so glad i did, as spilled my water. great value for money. ",2021-06-20
R19LZMDP1P7OGH,the United States,Mattresses,B07GBGLST7,2021-07-11,5,"Perfect quality, size and comfort for the price!"," from the minute i opened this i knew it was perfect. i searched around for a mattress for our sons pack and play, he sleeps in every night and because those things that come in them weren¡¯t comfy at all i had to find the perfect mattress. look no further, this is it!! my son sleeps great on this and it¡¯s the perfect amount of firm and soft. i also like that it has both sides for him later on with the toddler softer side. worth every penny. also fit perfect on our graco pack and play! ",2021-07-19
R1JH4ZAJW9VW29,the United States,Mattress Toppers,B00CEMH4GK,2021-07-12,5,Just perfect, words can¡¯t explain how my wife band feels about this product ,2021-07-18
R1LX2ARMNC4FR9,the United States,Mattress Toppers,B083NG9WM2,2021-06-10,3,Not what Expecting?????¡Ï?," even though it does say 2inch in description, the picture is quite deceiving. does not stay in place, and i have to adjust it every night before sleeping. ",2021-06-13
R2022XSDI075L1,the United States,Mattresses,B078KFHQ1P,2021-07-02,5,Very Comfy, bought it for my daughter's room and it is perfect! very comfy. ,2021-07-04
R24VT3GIX12AW0,the United States,Beds,B07N7568C8,2021-06-24,5,Good value, bed was easy to assemble and looks great ! ,2021-07-04
R2CHDKBXVNSQ5D,the United States,Bed Frames,B08R6W9S34,2021-06-13,5,Bed frame, great bed and it looks great!!!! ,2021-06-20
R2L3W2E8JHPO5Z,the United States,Mattress Toppers,B077ZCBZTF,2021-07-13,5,Better Sleep, the thick softness that it adds to the rv bed.lavender is nice too. ,2021-07-18
R356N1I9RKRDUV,the United States,Beds,B06Y3NQBZL,2021-06-23,1,It sucks dont waste your money., the wood that holds the bed up broke too soon. ,2021-06-27
R3CCBGJ9CV2MG1,the United States,Mattress Toppers,B08R89TGHF,2021-06-30,5,Makes the bed better than new., great product. best night's sleep in ages. ,2021-07-04
R3JV92QPUEMB2K,the United States,Bed Frames,B08R84RGKK,2021-06-09,5,Sturdy and affordable!!, came in a thin box easy to unpack!! very sturdy and looks good!! ,2021-06-13
R93GBY07ZHOBC,the United States,Beds,B07VKQFMRS,2021-06-14,3,Difficult assembly," the bunkbed arrived on time, it looks very nice in the guest room and seems sturdy enough. however, beware the assembly is over 200 pieces. ",2021-06-20
ROR4OUA3NHXT9,the United States,Mattress Toppers,B01H2N2G3Q,2021-06-03,5,Sleeping Like A Baby," i must say i was very skeptical about this product, but once i was able to sleep on it oh my goodness!! i haven¡¯t felt much pain when i initially get up from the bed!! i¡¯ve been sleeping sooo much better! i definitely recommend this product! ",2021-06-05
RPZ0ZO6TWB3H8,the United States,Mattresses,B0876Z43S2,2021-06-17,5,Nice bed, i love this matters but doesn't help my back pain ,2021-06-20
RTW5OTAT2RKD3,the United States,Mattress Toppers,B08RDT7TC2,2021-07-05,5,Slightly firm, a little firm but perfect!! ,2021-07-12
RUUOXD7Z4MAX0,the United States,Bed Frames,B07QC8BVST,2021-07-16,5,So nice for the price, love this bed it¡¯s amazing ,2021-07-18
RYIQZQFCGCLXE,the United States,Bed Frames,B071CLRK9G,2021-06-17,5,Comfort & Storage, last night was the first night i slept on my bed without the boxspring. my bed was comfortable and the under the bed storage is exactly what i was looking for! ,2021-06-20
RYNKPC7OACERZ,the United States,Bed Frames,B07MV5T7LL,2021-06-03,5,Great buy, very easy to assemble and very sturdy. ,2021-06-06
R1EN30Z4FBS1OF,the United States,Mattresses,B00LJ7CUG0,2021-07-03,5,My two boys love their new mattress, my two boys are sleeping well and waking up well-rested. no complaints here. ,2021-07-11
R1FRBTWIDMXDRF,the United States,Bed Frames,B07TSC6R4Q,2021-07-03,5,As Described, it was easy to put together and seems very sturdy. the mattress does sit up kind of high. planning to get a bed skirt for it. ,2021-07-05
R1JW6FRUZGB3QX,the United States,Mattresses,B08DY44NJQ,2021-07-11,5,10/10 would recommend.," it actually exceeded my expectations, i was expecting a good mattress but it¡¯s amazing. the softness and support is perfect! the best part about it is that i didn¡¯t need a box spring. 10/10 ",2021-07-18
R1PHWSFL7NFP2W,the United States,Bed Frames,B07RB7LWMS,2021-07-11,5,SO EASY, this was incredibly easy to assemble. took maybe 5 minutes! love how tall it is! it¡¯s perfect for storage. we were able to fit our 9 foot christmas tree bag underneath! ,2021-07-19
R1PWK79EMEY1D7,the United States,Mattresses,B00981VPWE,2021-06-02,5,OMG....Nothing but COMFORT!!!," we bought this mattress for our camper. we both have issues with our backs so wanted something comfortable. hard to buy a mattress on line. we have a sleep number bed at home, so tried to buy a mattress according to our ""sleep number"" which was on the scale of maybe a 'medium firmness'. we couldn't be happier. this mattress from the minute out of the box put a smile on our face. there was no smell, as it stated you may need to let it air out a day before sleeping on it. from the first night we slept on it, it was so comfortable for the both of us we slept all night long. we were gone a week camping and every night we sleep sound on this mattress. when we got home we seriously thought about sleeping in the camper just so we could sleep on the mattress again and sleep as sound as we had been! would we buy it again??? you bet we would. we highly recommend this one! it was a winner for us! ",2021-06-04
